Generation,Ticks,Hunger,Violence,Laziness,Metabolism,Style
1,37,0.5002800000000003,0.5006550000000002,0.4988149999999994,0.5001650000000001,0.10069499999999974
2,36,0.5024349999999999,0.5013300000000005,0.49924499999999983,0.5009449999999998,0.10495999999999966
3,35,0.5031499999999993,0.5000500000000001,0.4987149999999999,0.5010550000000006,0.10902999999999975
4,37,0.5030000000000001,0.5008249999999996,0.4986299999999997,0.5049849999999998,0.11524
5,35,0.5053949999999999,0.50275,0.49994500000000075,0.5078699999999999,0.12080999999999996
6,36,0.5058250000000007,0.5033449999999988,0.5004499999999995,0.5083999999999994,0.12670000000000012
7,36,0.505905,0.5034550000000003,0.5020099999999997,0.5107600000000001,0.1315600000000003
8,37,0.5071549999999992,0.5040799999999998,0.49937999999999944,0.512235,0.13610000000000028
9,37,0.5112699999999996,0.5033099999999995,0.4962600000000002,0.5157549999999987,0.143085
10,35,0.5113499999999994,0.5064749999999997,0.494725,0.5166049999999995,0.14967500000000006
11,39,0.5114200000000007,0.5078649999999999,0.4938800000000015,0.5177500000000002,0.15444499999999986
12,37,0.5126250000000006,0.5086749999999995,0.49398499999999973,0.5193750000000007,0.16036999999999965
13,36,0.5136599999999991,0.5113,0.49329999999999957,0.5184599999999981,0.16569499999999965
14,37,0.5131099999999996,0.5140849999999995,0.4910949999999989,0.5224199999999997,0.17222999999999955
15,38,0.5131599999999996,0.5210099999999992,0.4921149999999989,0.5225250000000005,0.1800599999999996
16,37,0.51485,0.5234200000000006,0.4961449999999991,0.5244349999999989,0.18677499999999975
17,38,0.5152249999999998,0.5248850000000002,0.4973449999999987,0.5259900000000003,0.19329999999999958
18,37,0.5178199999999991,0.5271049999999989,0.497839999999999,0.5262699999999998,0.19934999999999933
19,38,0.5211849999999998,0.5313749999999984,0.4961199999999987,0.5243399999999998,0.20657499999999973
20,39,0.5224599999999999,0.5333649999999993,0.4957949999999976,0.5268950000000004,0.21245499999999906
21,38,0.52415,0.5358500000000004,0.4980699999999986,0.5289400000000005,0.2202099999999991
22,38,0.5251049999999997,0.535639999999999,0.5000849999999991,0.5340000000000006,0.22752499999999895
23,40,0.5263999999999991,0.534879999999999,0.5002149999999991,0.5391350000000013,0.23305999999999913
24,39,0.5267150000000002,0.5361299999999992,0.49974000000000013,0.5480450000000003,0.2392449999999994
25,40,0.5251249999999997,0.5357450000000004,0.5000199999999994,0.5544550000000014,0.24522999999999978
26,39,0.5266299999999987,0.5322000000000005,0.49805499999999864,0.5598150000000026,0.2505849999999999
27,39,0.5264099999999993,0.5327749999999994,0.49474999999999925,0.5660350000000033,0.2567000000000004
28,41,0.527374999999999,0.5314449999999997,0.4931199999999986,0.5698900000000023,0.26119000000000014
29,39,0.5280849999999987,0.5296050000000001,0.48944999999999983,0.5718250000000026,0.2677
30,42,0.5280049999999987,0.5289650000000005,0.48598499999999906,0.5729450000000018,0.27107999999999993
31,40,0.5281099999999989,0.5279950000000005,0.4851449999999989,0.5722550000000017,0.2757049999999997
32,40,0.5279849999999991,0.529625000000001,0.48186499999999827,0.5720700000000033,0.27920500000000037
33,40,0.527999999999999,0.5308850000000006,0.48244499999999857,0.5731250000000015,0.2839950000000003
34,41,0.5297299999999991,0.5321350000000015,0.48428999999999833,0.575030000000002,0.28983000000000003
35,40,0.5300999999999987,0.5325700000000014,0.48393499999999945,0.5766300000000018,0.29713000000000017
36,42,0.533164999999999,0.5328150000000003,0.484625,0.5799550000000009,0.3031549999999997
37,39,0.5359649999999992,0.5339949999999993,0.48258500000000065,0.5809350000000014,0.3090649999999997
38,40,0.5388049999999995,0.5331199999999995,0.48307500000000086,0.5844450000000004,0.3144499999999999
39,41,0.5423049999999995,0.5297699999999995,0.4826250000000014,0.5902800000000012,0.3223150000000001
