Generation,Ticks,Hunger,Violence,Laziness,Metabolism,Style
1,94,0.6999750000000019,0.7000350000000015,0.6999200000000019,0.7004250000000019,0.6999850000000021
2,81,0.6611249999999979,0.6614299999999977,0.659549999999998,0.6609399999999983,0.6650049999999973
3,81,0.6297599999999993,0.6311649999999996,0.6267049999999995,0.6300549999999999,0.6341549999999995
4,71,0.6043300000000009,0.6054300000000022,0.5982700000000014,0.6029350000000009,0.6160400000000006
5,72,0.5856350000000013,0.5868400000000007,0.5802250000000001,0.5855950000000001,0.5967650000000013
6,69,0.5669949999999998,0.5691200000000003,0.5659550000000002,0.5712350000000002,0.5814000000000007
7,67,0.5560499999999997,0.5548099999999995,0.553075,0.5583349999999998,0.5692249999999999
8,65,0.5424299999999997,0.5448149999999999,0.5425099999999988,0.5494800000000004,0.5594300000000001
9,62,0.5357999999999997,0.5376999999999997,0.5356749999999998,0.5408899999999999,0.5535550000000005
10,64,0.5305699999999977,0.5320399999999993,0.5267449999999998,0.5350549999999996,0.5492099999999986
11,61,0.5258149999999994,0.5275049999999999,0.5202999999999992,0.5308849999999996,0.5446250000000004
12,61,0.5208249999999994,0.5244649999999996,0.5168799999999997,0.5303950000000003,0.5410399999999989
13,61,0.5144749999999999,0.5189400000000004,0.5146949999999997,0.5280749999999999,0.5360649999999999
14,59,0.51193,0.5185500000000005,0.5105099999999995,0.5248600000000002,0.5335499999999994
15,62,0.5079100000000005,0.5162849999999992,0.50825,0.5236450000000004,0.5298550000000004
16,60,0.50506,0.5127599999999998,0.5067800000000001,0.5223250000000002,0.530239999999999
17,60,0.501995000000001,0.51305,0.5055849999999998,0.5209049999999995,0.5288249999999989
18,58,0.5011199999999991,0.5117349999999996,0.5037850000000003,0.5199349999999991,0.5277899999999998
19,60,0.49919,0.5112450000000003,0.5024850000000002,0.5208750000000011,0.52488
20,60,0.49930000000000013,0.510495,0.5005449999999998,0.523304999999999,0.5248700000000012
21,57,0.49746499999999994,0.5084100000000003,0.5035449999999998,0.5233149999999992,0.5245949999999991
22,59,0.4969399999999999,0.5064549999999999,0.5040000000000003,0.5197599999999999,0.52323
23,59,0.500425,0.5075449999999999,0.4994499999999998,0.5176349999999997,0.52078
24,59,0.5000700000000009,0.5068300000000004,0.49820500000000034,0.5195349999999995,0.522185
25,58,0.5000050000000001,0.504515,0.49731999999999926,0.5179150000000003,0.5222799999999991
26,60,0.49943999999999905,0.5024800000000007,0.5012000000000002,0.5180549999999999,0.5199550000000001
27,59,0.5007199999999996,0.5035099999999988,0.4997349999999995,0.5165599999999997,0.5207549999999995
28,59,0.5011700000000003,0.5044449999999998,0.4981849999999999,0.5135099999999998,0.5189800000000006
29,58,0.50052,0.5063299999999995,0.49886999999999926,0.5103100000000007,0.52068
30,59,0.501275,0.5041450000000001,0.49899500000000024,0.5093499999999994,0.5194800000000002
31,57,0.5037299999999992,0.5037650000000006,0.5020349999999993,0.5113399999999995,0.520475
32,58,0.5052900000000016,0.5029400000000003,0.5008299999999996,0.5136049999999995,0.5197599999999991
33,57,0.5031699999999993,0.5047950000000001,0.49920999999999954,0.514049999999999,0.5162899999999995
34,58,0.5058049999999997,0.5049650000000002,0.5014000000000013,0.51449,0.5196849999999998
35,61,0.5050849999999993,0.5085399999999999,0.5012299999999995,0.5159899999999993,0.5187100000000001
36,59,0.5071349999999999,0.5064300000000003,0.498895,0.5185749999999992,0.5169299999999999
37,60,0.5052200000000003,0.5047600000000007,0.499775,0.5207399999999998,0.5166799999999998
