Generation,Ticks,Hunger,Violence,Laziness,Metabolism,Style
1,73,0.6032400000000006,0.6006950000000008,0.6013250000000002,0.5992450000000015,0.600830000000002
2,69,0.5859750000000005,0.5813900000000011,0.581460000000001,0.580975000000001,0.5844200000000006
3,67,0.5688450000000009,0.5684650000000007,0.5653299999999994,0.5668699999999997,0.5732300000000022
4,66,0.5551600000000013,0.556524999999999,0.5538499999999992,0.557685000000001,0.5620749999999999
5,62,0.5452899999999992,0.5456000000000004,0.5415849999999989,0.5491599999999994,0.5539500000000017
6,64,0.5346099999999986,0.5394299999999992,0.5337149999999998,0.541499999999999,0.5462099999999992
7,63,0.5285549999999999,0.532909999999999,0.5263599999999997,0.5329999999999996,0.5437399999999991
8,61,0.5232599999999993,0.5280350000000001,0.5194849999999988,0.5272699999999994,0.5399850000000003
9,60,0.521169999999999,0.5219100000000011,0.5145149999999994,0.5250149999999995,0.534799999999999
10,62,0.517934999999999,0.5172099999999993,0.5092299999999998,0.5227299999999993,0.5296649999999996
11,60,0.5138399999999996,0.5138949999999999,0.5057499999999996,0.5198999999999997,0.5274350000000005
12,60,0.5106949999999989,0.5120399999999999,0.5027050000000004,0.5228399999999991,0.5276950000000002
13,60,0.5098950000000008,0.5098150000000006,0.5041950000000003,0.5220349999999995,0.5279200000000002
14,60,0.5098000000000003,0.5079949999999996,0.5007700000000008,0.5215699999999998,0.5277449999999985
15,61,0.5079149999999999,0.5062400000000001,0.5021950000000006,0.5195449999999995,0.5236049999999992
16,58,0.5062900000000001,0.5067600000000001,0.5025849999999992,0.5182299999999999,0.5230899999999994
17,59,0.5055149999999998,0.5068150000000005,0.5004399999999993,0.5199650000000001,0.5209499999999991
18,59,0.5075699999999997,0.5063599999999996,0.5006799999999999,0.5239199999999988,0.5203350000000001
19,59,0.50817,0.50316,0.49892499999999995,0.5212049999999996,0.5189999999999998
20,59,0.5071949999999997,0.5056999999999995,0.4985999999999991,0.5188450000000002,0.5201950000000005
21,62,0.5079249999999993,0.5039600000000001,0.49888500000000024,0.5188549999999993,0.5199950000000008
22,58,0.5080650000000003,0.5062850000000001,0.4985950000000006,0.5182499999999998,0.5197549999999999
23,59,0.5082749999999997,0.5066500000000009,0.4984200000000008,0.5204649999999991,0.5211949999999996
24,59,0.5079449999999999,0.5036049999999994,0.5006049999999996,0.5202050000000005,0.5213200000000002
25,60,0.50549,0.5055499999999998,0.5010150000000003,0.5184099999999995,0.5243450000000008
26,59,0.5015750000000003,0.5054200000000003,0.5008300000000001,0.5181699999999991,0.5232499999999998
27,59,0.5064550000000005,0.5070750000000005,0.49790999999999963,0.5157949999999984,0.5255749999999995
28,60,0.5068949999999997,0.5097950000000001,0.49877500000000075,0.5159849999999996,0.5262000000000007
29,59,0.5062049999999998,0.5091899999999996,0.4997149999999994,0.5152950000000003,0.5259099999999991
30,57,0.5017949999999989,0.5064249999999995,0.49874999999999914,0.517304999999999,0.5243099999999996
31,60,0.5037249999999998,0.5078149999999995,0.4986250000000007,0.5169749999999984,0.5226449999999998
32,59,0.5041849999999994,0.5103199999999997,0.49877999999999895,0.5145799999999996,0.5215749999999988
33,59,0.5028449999999997,0.5084500000000007,0.49645499999999937,0.5149300000000004,0.5203649999999996
34,57,0.5034300000000009,0.5067249999999998,0.4955549999999996,0.5130499999999996,0.5208349999999996
35,59,0.5034949999999996,0.5045349999999993,0.4988300000000004,0.5111549999999998,0.5179599999999991
36,60,0.5039800000000002,0.5069500000000001,0.4984550000000006,0.5111749999999995,0.5179
37,59,0.5028399999999996,0.5082549999999998,0.5004050000000003,0.512969999999999,0.5185600000000002
38,60,0.5026049999999992,0.5077550000000002,0.49841499999999966,0.5148449999999996,0.5187099999999994
39,58,0.5026799999999998,0.5065299999999998,0.5003649999999997,0.5137299999999991,0.5168649999999991
40,57,0.504095,0.50874,0.4991949999999995,0.5125449999999993,0.5196050000000003
41,59,0.5044549999999995,0.5079799999999992,0.5011949999999998,0.5132700000000003,0.5201000000000002
42,60,0.5040749999999999,0.5082549999999991,0.5005149999999998,0.5146749999999993,0.5208649999999992
43,58,0.5027649999999995,0.5086500000000012,0.4994799999999996,0.5142050000000006,0.5190649999999998
44,59,0.50486,0.5074849999999999,0.49969499999999956,0.5160699999999993,0.5199099999999992
45,57,0.50368,0.5079849999999992,0.498994999999999,0.5165049999999997,0.5186700000000004
