Generation,Ticks,Hunger,Violence,Laziness,Metabolism,Style
1,90,0.8004649999999968,0.7985449999999967,0.8005199999999965,0.7992149999999973,0.8008099999999982
2,92,0.799764999999995,0.8034649999999988,0.8002799999999963,0.7998349999999962,0.8096499999999974
3,93,0.7997099999999957,0.8064749999999979,0.7996799999999987,0.8007449999999983,0.8163900000000012
4,97,0.7998349999999964,0.8083399999999982,0.7994349999999978,0.8009799999999988,0.8246150000000034
5,101,0.8003349999999942,0.8102349999999993,0.7993249999999981,0.8016699999999987,0.8332250000000051
6,101,0.7990149999999934,0.8115749999999978,0.7985699999999981,0.8002899999999982,0.8410900000000064
7,99,0.7992249999999956,0.8142499999999993,0.8003949999999986,0.7991499999999988,0.8476050000000062
8,105,0.7994799999999956,0.8135900000000003,0.7984899999999986,0.7976099999999997,0.8547450000000066
9,98,0.8004199999999951,0.8176150000000016,0.7982649999999999,0.7969949999999979,0.860790000000005
10,111,0.8012199999999962,0.8172700000000029,0.7972749999999984,0.7968199999999976,0.8678800000000024
11,111,0.8017349999999943,0.8182150000000031,0.7938149999999969,0.7990749999999962,0.8765099999999995
12,118,0.8032749999999957,0.8178850000000046,0.7899849999999976,0.7986499999999965,0.8824299999999965
13,108,0.8020999999999957,0.8178650000000046,0.7871149999999963,0.7990849999999956,0.8869099999999934
14,115,0.8037999999999926,0.8179250000000049,0.7865099999999975,0.7992099999999974,0.8901749999999911
15,118,0.8011549999999901,0.8158950000000051,0.7856999999999978,0.8020199999999977,0.8931849999999896
16,109,0.7997849999999886,0.8164850000000038,0.7855749999999976,0.8015799999999994,0.8935499999999884
17,108,0.8000499999999882,0.8147950000000018,0.7859699999999975,0.8013550000000009,0.8958149999999873
18,107,0.7971849999999868,0.8126450000000003,0.7849699999999954,0.8010500000000034,0.8976399999999872
19,117,0.7985649999999862,0.8152699999999988,0.7859399999999933,0.7990050000000057,0.8995499999999869
20,111,0.8006649999999891,0.8183099999999998,0.7865849999999927,0.797295000000006,0.9029349999999882
21,113,0.8012899999999907,0.8223600000000019,0.7863249999999942,0.7941350000000019,0.9057749999999964
22,113,0.8017099999999923,0.8260350000000046,0.7868699999999942,0.7901050000000022,0.9097550000000029
23,115,0.804709999999994,0.829515000000002,0.7874999999999938,0.7885650000000067,0.9156500000000097
24,120,0.8049299999999932,0.8331450000000024,0.7884849999999941,0.7882000000000093,0.9174650000000188
25,124,0.8051499999999947,0.8341950000000075,0.7895399999999906,0.789710000000013,0.9216200000000196
26,133,0.8052399999999915,0.8329750000000093,0.7915549999999866,0.7988250000000143,0.9296100000000166
27,135,0.8038849999999911,0.8319400000000108,0.7943099999999856,0.805175000000016,0.9333750000000144
28,161,0.803344999999989,0.8314800000000109,0.7965649999999849,0.8127500000000166,0.9361050000000141
29,147,0.8024599999999905,0.82969000000001,0.799284999999987,0.814175000000015,0.9395400000000143
30,138,0.80128499999999,0.82781000000001,0.8019349999999872,0.8159050000000146,0.943240000000015
31,142,0.8023949999999911,0.8286400000000107,0.8032199999999882,0.8172850000000144,0.9433700000000148
32,146,0.802209999999991,0.8295550000000115,0.8031999999999888,0.8171050000000135,0.9451100000000142
33,135,0.8039599999999923,0.8312750000000101,0.8049099999999899,0.816380000000013,0.9456350000000138
34,129,0.8044699999999941,0.8349850000000085,0.8061249999999909,0.8133550000000103,0.9465700000000122
35,119,0.8059549999999975,0.8404200000000059,0.8076999999999936,0.8087150000000048,0.9483900000000107
36,137,0.8092950000000009,0.8486799999999988,0.8103499999999964,0.8040999999999969,0.949720000000008
37,135,0.8145850000000043,0.8577149999999972,0.8113950000000003,0.7969949999999939,0.9532250000000049
38,155,0.8187250000000043,0.8676149999999935,0.8156500000000058,0.7910849999999925,0.9585450000000099
39,191,0.8229150000000025,0.8802149999999899,0.8211700000000114,0.7818849999999946,0.964825000000013
40,219,0.8269200000000027,0.8879699999999897,0.8248200000000124,0.7776599999999956,0.9707950000000128
41,220,0.8275850000000021,0.8904349999999893,0.8260450000000107,0.775494999999996,0.9752400000000124
42,252,0.8314300000000027,0.8908149999999895,0.8280500000000103,0.7761349999999969,0.9753500000000122
43,232,0.8340450000000028,0.8915999999999885,0.8292750000000094,0.7756799999999958,0.9780400000000121
44,251,0.8371900000000025,0.8914949999999883,0.829340000000011,0.7760349999999954,0.9789700000000122
45,217,0.839410000000004,0.8920149999999879,0.8297500000000108,0.7766349999999949,0.9789300000000122
46,256,0.8394950000000027,0.8918099999999887,0.82975500000001,0.7750799999999969,0.9790000000000122
47,211,0.8410900000000022,0.8917149999999887,0.8282250000000085,0.7762299999999963,0.9795300000000122
48,281,0.8421850000000024,0.8920599999999884,0.8281050000000095,0.7746349999999972,0.9800250000000122
49,258,0.8452950000000026,0.892134999999988,0.8272050000000088,0.775854999999996,0.9800650000000122
50,279,0.8472450000000034,0.8923949999999881,0.8285950000000103,0.7764799999999954,0.9801050000000122
51,256,0.8488550000000039,0.8924599999999878,0.8292150000000107,0.7750749999999956,0.9800750000000122
52,308,0.8498300000000037,0.8921599999999879,0.8298250000000118,0.7750099999999966,0.9800700000000122
53,234,0.8505250000000046,0.8919799999999882,0.8303350000000119,0.7746649999999947,0.9801250000000121
54,263,0.8515650000000053,0.892224999999988,0.8304650000000101,0.773204999999994,0.9801400000000121
55,262,0.8516250000000055,0.8926299999999878,0.8310150000000112,0.7720899999999934,0.9801550000000121
56,248,0.8523100000000052,0.8930349999999876,0.8301550000000115,0.7729499999999927,0.9801600000000121
57,264,0.8548650000000055,0.8928999999999877,0.8302750000000115,0.7734949999999933,0.9801750000000121
58,245,0.8551150000000065,0.8927849999999877,0.8313950000000118,0.7736399999999941,0.9801100000000121
59,274,0.8551500000000068,0.8929699999999875,0.8312100000000128,0.7737349999999937,0.9801100000000121
60,313,0.8553750000000071,0.8929149999999875,0.8321250000000117,0.7742899999999937,0.9801150000000122
61,256,0.8573000000000064,0.8931049999999872,0.8308200000000129,0.774954999999993,0.9801200000000122
62,282,0.8575400000000064,0.8928999999999874,0.8301750000000122,0.7740549999999937,0.9801950000000121
63,336,0.8589000000000063,0.8925299999999873,0.8292750000000104,0.7738449999999939,0.9801400000000121
64,294,0.8600750000000055,0.892434999999987,0.8294700000000096,0.7737749999999928,0.9801250000000121
65,316,0.8606650000000058,0.892524999999987,0.8295250000000093,0.7739849999999923,0.9800350000000122
66,294,0.8613150000000058,0.8925349999999869,0.8307100000000099,0.7751199999999907,0.9801250000000121
67,307,0.8614950000000059,0.8923349999999871,0.8314100000000104,0.7743499999999915,0.9801150000000122
68,292,0.8622350000000056,0.892484999999987,0.8303000000000099,0.7748749999999913,0.9801000000000122
69,305,0.8627550000000057,0.8926399999999868,0.829635000000009,0.7757149999999907,0.9800900000000122
70,301,0.8634800000000052,0.892419999999987,0.8301200000000097,0.775019999999991,0.9801200000000122
71,286,0.8630400000000048,0.8922599999999872,0.8312900000000099,0.7761399999999917,0.9801200000000122
72,286,0.8633400000000047,0.8916849999999876,0.8310450000000109,0.7747199999999932,0.9801950000000121
73,308,0.8633000000000048,0.8915649999999877,0.8313750000000131,0.775004999999993,0.980230000000012
74,258,0.8630000000000047,0.891474999999988,0.8308150000000125,0.7748299999999921,0.980325000000012
75,288,0.8630650000000045,0.8918699999999877,0.8309300000000129,0.7758699999999908,0.980330000000012
76,314,0.8634150000000046,0.8917249999999878,0.8313250000000134,0.77454499999999,0.980290000000012
77,281,0.8646950000000043,0.891309999999988,0.8300800000000125,0.7744099999999892,0.9803950000000119
78,282,0.8645400000000042,0.8907049999999885,0.8321100000000127,0.7744899999999898,0.9806000000000117
79,238,0.8655400000000038,0.8892149999999899,0.8342200000000124,0.7763449999999898,0.9808950000000115
80,255,0.8656200000000036,0.8884399999999906,0.8338950000000117,0.7764349999999882,0.9809900000000114
81,245,0.8661600000000031,0.8872399999999916,0.8354700000000134,0.7778549999999871,0.9812600000000111
82,251,0.8681050000000021,0.8861949999999924,0.8349450000000128,0.7785099999999878,0.9815100000000109
83,237,0.8686950000000013,0.8849699999999937,0.835160000000013,0.7791699999999878,0.9818150000000107
84,223,0.870294999999999,0.8820149999999966,0.8374350000000148,0.7814599999999894,0.9825850000000099
85,216,0.8729249999999973,0.8785949999999996,0.836315000000017,0.7843899999999879,0.9833450000000092
86,236,0.8766799999999972,0.8725100000000032,0.8359250000000147,0.7874899999999851,0.9845950000000081
87,235,0.8791299999999993,0.8667850000000016,0.8366750000000122,0.789369999999985,0.985765000000007
88,236,0.8845000000000002,0.85968,0.8367350000000083,0.7928699999999871,0.9874150000000055
89,272,0.8871299999999984,0.8541450000000016,0.8354750000000074,0.7973199999999881,0.9886400000000068
90,253,0.8900849999999983,0.8502900000000015,0.8351550000000079,0.7992899999999892,0.9894650000000073
91,304,0.8944299999999963,0.8468650000000012,0.8346450000000077,0.8005499999999894,0.9901550000000071
92,286,0.8936549999999965,0.8465450000000009,0.8347700000000072,0.8022699999999897,0.990460000000007
93,288,0.8955849999999952,0.8453500000000012,0.8345050000000078,0.8038699999999892,0.990590000000007
94,281,0.897499999999995,0.8447750000000016,0.8340050000000082,0.805099999999988,0.990625000000007
95,279,0.8984699999999954,0.844160000000002,0.8340900000000082,0.8058549999999881,0.990685000000007
96,285,0.9001499999999949,0.8437100000000025,0.8339400000000082,0.804449999999986,0.9908400000000067
97,331,0.9006299999999947,0.8430400000000029,0.8336800000000087,0.8039199999999858,0.9909100000000068
98,263,0.9006199999999956,0.8435100000000025,0.8342800000000081,0.8038799999999866,0.9911550000000066
99,302,0.8999399999999956,0.8441750000000018,0.8349350000000078,0.8032199999999874,0.9914200000000063
100,269,0.9000499999999964,0.8443750000000014,0.8352950000000074,0.8027349999999881,0.9916600000000061
101,231,0.8991599999999967,0.8444400000000012,0.8362050000000069,0.8027949999999896,0.9920400000000058
102,208,0.8965849999999981,0.8457150000000004,0.8378350000000051,0.8018949999999929,0.9927300000000051
103,212,0.8950999999999995,0.8472999999999994,0.8399600000000034,0.8027849999999948,0.9935700000000044
104,201,0.8903850000000005,0.8488199999999994,0.8421850000000042,0.8031299999999965,0.9945900000000034
105,202,0.8854299999999997,0.8508249999999988,0.8459800000000083,0.8041350000000027,0.9962250000000019
106,238,0.8812949999999997,0.853459999999997,0.8494550000000081,0.8062050000000076,0.9978500000000005
107,266,0.8775849999999998,0.8554699999999953,0.851885000000007,0.8067200000000103,0.9990600000000001
108,320,0.8760949999999988,0.8555449999999949,0.8533600000000057,0.805875000000011,0.99961
109,282,0.8745349999999991,0.8557999999999948,0.8532550000000058,0.804810000000011,0.99989
110,318,0.8739749999999993,0.8548299999999956,0.8531750000000077,0.8031650000000101,1.0
111,312,0.8744799999999991,0.8539049999999966,0.852875000000009,0.8012000000000082,1.0
112,305,0.8750549999999987,0.8526499999999977,0.8522350000000103,0.7999300000000061,1.0
113,299,0.8742299999999992,0.8522799999999986,0.8515100000000122,0.7980950000000039,1.0
114,295,0.8741299999999993,0.8517499999999996,0.8513550000000127,0.7986750000000031,1.0
115,276,0.8749999999999986,0.8512399999999994,0.8520400000000121,0.7986850000000036,1.0
116,297,0.8753449999999984,0.8499300000000003,0.8512850000000128,0.7980500000000021,1.0
117,301,0.8762299999999976,0.8494600000000003,0.851100000000013,0.7985400000000022,1.0
118,289,0.8764649999999976,0.8481000000000006,0.8506750000000134,0.7989900000000014,1.0
119,306,0.8763349999999976,0.8485050000000003,0.851025000000013,0.799665000000002,1.0
120,312,0.8764399999999976,0.8477700000000008,0.8507600000000133,0.7983600000000014,1.0
121,279,0.8768749999999972,0.8468300000000016,0.8503050000000137,0.7980499999999995,1.0
122,264,0.8776849999999965,0.8460650000000016,0.8502200000000137,0.7989199999999995,1.0
123,283,0.8780149999999963,0.846035000000002,0.8500300000000139,0.7986899999999983,1.0
124,317,0.8778449999999964,0.8456550000000025,0.8493400000000146,0.7968349999999979,1.0
125,313,0.8781549999999962,0.8454900000000027,0.8491300000000148,0.7968099999999969,1.0
126,299,0.8787949999999959,0.8447700000000028,0.848660000000015,0.795924999999997,1.0
127,295,0.8788649999999956,0.8446750000000026,0.8486950000000144,0.7968299999999978,1.0
128,304,0.8791599999999953,0.8441700000000029,0.8483750000000145,0.7961299999999965,1.0
