Generation,Ticks,Hunger,Violence,Laziness,Metabolism,Style
1,15,0.10008999999999992,0.10071999999999968,0.09908499999999966,0.10028999999999975,0.09963999999999977
2,16,0.10047999999999985,0.10103499999999979,0.09794499999999982,0.1097549999999998,0.10174999999999967
3,17,0.10141499999999971,0.10009999999999934,0.09735499999999976,0.11888499999999987,0.10356999999999965
4,19,0.10238999999999981,0.09990499999999967,0.09776499999999971,0.12843999999999992,0.10497999999999968
5,20,0.10325999999999994,0.10013999999999947,0.0973649999999998,0.13995500000000005,0.10553499999999973
6,22,0.10282499999999979,0.10012999999999954,0.0967149999999998,0.1488049999999999,0.10556499999999974
7,22,0.10528999999999988,0.0992849999999996,0.09658999999999962,0.15606000000000034,0.1045249999999994
8,23,0.10601999999999992,0.10042999999999962,0.09537499999999956,0.16261000000000034,0.1018849999999993
9,24,0.1072399999999997,0.10115999999999954,0.09424499999999975,0.16931500000000022,0.1020799999999994
10,24,0.1078999999999997,0.10073499999999953,0.09411999999999984,0.1759150000000002,0.10172499999999945
11,25,0.10745499999999998,0.10123499999999967,0.09470999999999989,0.18229000000000029,0.1005499999999993
12,25,0.10797999999999985,0.10163499999999974,0.09511999999999987,0.1887250000000005,0.10319499999999923
13,27,0.1080950000000001,0.10113499999999954,0.09462999999999964,0.19721500000000053,0.10377999999999919
14,28,0.10916499999999997,0.10029499999999973,0.09284499999999987,0.2071950000000009,0.10581499999999927
15,28,0.11042499999999975,0.09834999999999994,0.0902249999999999,0.21498500000000048,0.10858999999999927
16,30,0.11206999999999956,0.0973200000000003,0.08875999999999988,0.22625500000000084,0.11440499999999919
17,30,0.1137349999999996,0.09497000000000068,0.08602499999999967,0.2384500000000008,0.1191399999999994
18,31,0.11526499999999971,0.09321500000000058,0.08403499999999976,0.24846000000000149,0.12417499999999912
19,32,0.1181199999999995,0.09125500000000063,0.08215999999999987,0.2526700000000018,0.1285999999999992
20,31,0.12091499999999966,0.09064000000000058,0.08185999999999988,0.2543400000000023,0.13267999999999883
21,32,0.12132499999999947,0.09076000000000073,0.08099999999999993,0.2576050000000026,0.13427999999999887
22,32,0.12158499999999957,0.0904050000000007,0.08025999999999985,0.2589850000000027,0.13566999999999896
23,32,0.1239499999999997,0.0912400000000007,0.0791849999999997,0.2591100000000017,0.13903999999999933
24,32,0.12422499999999972,0.0915950000000006,0.07920499999999982,0.26041000000000136,0.14236499999999966
25,32,0.12545999999999966,0.09245500000000012,0.07894999999999983,0.2626600000000006,0.14650500000000002
26,33,0.12712999999999958,0.09254500000000011,0.0780499999999998,0.26789999999999964,0.14987000000000048
27,34,0.12960499999999966,0.09357999999999979,0.07815999999999981,0.27388499999999943,0.15556500000000095
28,35,0.13104499999999997,0.09396999999999954,0.07829499999999981,0.28321999999999964,0.1619500000000008
29,36,0.13276000000000016,0.09369999999999998,0.07687999999999998,0.2926949999999993,0.1674850000000002
30,37,0.13155000000000003,0.09514000000000021,0.07577000000000009,0.2968199999999987,0.17192000000000005
31,37,0.12953499999999954,0.09496500000000026,0.07395999999999993,0.3048599999999984,0.17644999999999905
32,36,0.13047999999999968,0.09427499999999991,0.07343999999999988,0.31196999999999886,0.17873499999999917
33,39,0.13231999999999952,0.09485500000000002,0.07218999999999959,0.3164249999999984,0.1802499999999988
34,39,0.13425999999999952,0.09540499999999982,0.06972499999999995,0.3193899999999989,0.18416999999999886
35,39,0.1352449999999998,0.09457999999999996,0.06782499999999993,0.32098999999999867,0.1880099999999988
36,39,0.13661000000000048,0.09313000000000002,0.06670500000000021,0.3224999999999987,0.19248999999999952
37,40,0.13746500000000056,0.09148000000000005,0.06686000000000027,0.3250299999999987,0.19368999999999942
38,41,0.1400650000000004,0.09105999999999993,0.06646500000000036,0.3288249999999982,0.1949549999999993
39,40,0.1395150000000002,0.08933000000000002,0.06569000000000028,0.32922499999999827,0.19949999999999965
40,41,0.14064000000000004,0.08896500000000018,0.06490500000000028,0.3316849999999983,0.20158999999999935
41,40,0.1412599999999999,0.08798500000000037,0.06561500000000028,0.3332899999999986,0.20448999999999987
42,41,0.14252499999999976,0.0871550000000003,0.06615500000000035,0.3375599999999991,0.2077149999999999
43,42,0.1443099999999997,0.08663000000000029,0.06696500000000014,0.3440949999999981,0.21086999999999978
44,42,0.1435749999999998,0.08639000000000013,0.06558499999999992,0.35070499999999916,0.21677499999999994
45,42,0.14306999999999964,0.08457500000000008,0.06486499999999987,0.35638999999999804,0.2218250000000002
46,43,0.1434549999999996,0.08417000000000005,0.06449499999999994,0.3661199999999989,0.22550500000000018
47,44,0.14295999999999948,0.08431499999999997,0.06426000000000016,0.375055,0.23213000000000028
48,45,0.1424649999999997,0.08397499999999992,0.06383500000000028,0.3792650000000005,0.23844999999999955
49,46,0.14592499999999983,0.0831650000000002,0.06327500000000036,0.379475,0.24698499999999896
50,47,0.14909499999999998,0.08348000000000019,0.06258000000000037,0.3816750000000009,0.25484499999999877
51,46,0.15083499999999966,0.08303000000000005,0.06153500000000039,0.3821050000000006,0.26027499999999854
52,45,0.15206499999999992,0.08231000000000016,0.0606150000000003,0.38437499999999963,0.26307999999999965
53,47,0.15239999999999995,0.0820050000000001,0.06067500000000034,0.3860500000000008,0.2668900000000003
54,47,0.15049000000000004,0.08038500000000014,0.05936500000000028,0.3881900000000009,0.26993000000000045
55,46,0.1506249999999999,0.08113000000000024,0.05619000000000038,0.3879500000000019,0.2742750000000004
56,47,0.15108,0.08306500000000012,0.054065000000000044,0.38750500000000193,0.2786250000000006
57,46,0.1512750000000003,0.08429000000000011,0.05188499999999989,0.39114500000000113,0.2843250000000016
58,46,0.15104500000000035,0.08526999999999972,0.04946999999999995,0.3953600000000005,0.2912500000000011
59,47,0.15016500000000035,0.08565499999999955,0.047589999999999806,0.40287000000000006,0.2979350000000007
60,49,0.14814499999999983,0.08697999999999945,0.04509999999999977,0.41355500000000034,0.30741999999999986
61,48,0.14780999999999986,0.08816999999999937,0.04495499999999974,0.42106499999999936,0.31777499999999953
62,49,0.14563999999999971,0.08964999999999924,0.04436499999999974,0.4292599999999993,0.32495999999999814
63,51,0.14610000000000012,0.09125999999999912,0.04418999999999972,0.4277099999999995,0.33491499999999885
64,50,0.14741500000000002,0.09470999999999853,0.04159999999999988,0.4257850000000007,0.34419499999999886
65,51,0.15043500000000018,0.09717999999999871,0.04116499999999992,0.4216650000000007,0.352749999999998
66,51,0.15221000000000065,0.09954999999999924,0.04183000000000013,0.415395000000001,0.36196999999999735
67,53,0.15653500000000078,0.10146499999999929,0.04126500000000022,0.4092700000000023,0.3698249999999979
68,52,0.16079000000000113,0.10318999999999931,0.03999500000000036,0.40551500000000335,0.37721999999999906
69,50,0.16369000000000059,0.10306999999999883,0.04006000000000037,0.40776000000000406,0.3823149999999998
70,51,0.16563000000000044,0.1005799999999989,0.03984500000000014,0.4127600000000022,0.388194999999999
71,50,0.16613000000000056,0.09907999999999959,0.03989999999999997,0.4185399999999991,0.39350999999999875
72,49,0.1659600000000004,0.09647500000000017,0.039645000000000014,0.4266249999999991,0.40014499999999825
73,52,0.16242000000000062,0.09442000000000006,0.039215000000000125,0.43497499999999995,0.40617999999999743
74,51,0.15664499999999998,0.09222500000000006,0.039295000000000066,0.4429200000000011,0.4146999999999963
75,53,0.15325499999999928,0.09124999999999965,0.03860499999999993,0.4480450000000018,0.42235499999999593
76,56,0.1529099999999989,0.09109499999999954,0.036309999999999884,0.45144500000000165,0.42737999999999554
77,58,0.15031499999999837,0.09119999999999959,0.03548499999999991,0.44693000000000166,0.43699499999999525
78,56,0.1536699999999983,0.09115999999999974,0.034514999999999844,0.44737500000000024,0.4445949999999949
79,55,0.15683999999999884,0.09105499999999996,0.034914999999999856,0.44931999999999866,0.45204999999999546
80,52,0.15983499999999903,0.092975,0.03408499999999993,0.45218999999999754,0.4573749999999961
81,54,0.16473999999999944,0.09329000000000015,0.034489999999999944,0.46000499999999617,0.46569499999999775
82,57,0.1684949999999996,0.09284999999999989,0.033994999999999845,0.4654749999999975,0.473939999999998
83,58,0.17176499999999953,0.09344500000000043,0.03338499999999974,0.4656850000000002,0.48603999999999964
84,59,0.17407999999999949,0.0956150000000007,0.03302499999999978,0.46470499999999826,0.4993699999999973
85,64,0.1758999999999997,0.09718000000000059,0.03169999999999981,0.4601499999999982,0.5099199999999955
86,64,0.17426499999999995,0.10035000000000037,0.03061499999999984,0.45987999999999774,0.5194749999999935
87,62,0.16945000000000096,0.10260000000000002,0.029639999999999885,0.47686999999999863,0.5237749999999916
88,63,0.16362000000000199,0.10858499999999952,0.030114999999999975,0.5021549999999989,0.5278499999999908
89,68,0.1601100000000012,0.11145999999999993,0.031424999999999884,0.5239999999999989,0.5307849999999915
90,70,0.15640000000000068,0.11354499999999991,0.03271499999999984,0.5430699999999993,0.5332899999999928
91,67,0.15638500000000122,0.11289999999999963,0.03322499999999981,0.5440600000000008,0.5352399999999948
92,66,0.15858500000000098,0.11065499999999957,0.03439999999999977,0.5380900000000016,0.5380049999999975
93,65,0.1623950000000007,0.10868499999999916,0.03461499999999979,0.5299100000000013,0.5406950000000006
94,64,0.16857500000000009,0.10543499999999889,0.03451499999999982,0.5163500000000012,0.545240000000002
95,61,0.17359499999999944,0.10312499999999883,0.03381999999999995,0.5074199999999998,0.5503050000000013
96,63,0.18170999999999926,0.10102499999999842,0.0333000000000001,0.5005099999999982,0.5555499999999995
97,68,0.1903399999999993,0.09800499999999868,0.03270500000000036,0.4879949999999941,0.5636299999999981
98,78,0.20243499999999992,0.0941749999999993,0.032195000000000334,0.4689049999999924,0.5735449999999973
99,132,0.21237500000000023,0.0931049999999997,0.0315250000000002,0.45649999999999336,0.5809249999999978
100,138,0.21347000000000038,0.09373999999999977,0.030630000000000174,0.45578499999999383,0.5834599999999972
101,134,0.21410000000000073,0.09423999999999995,0.029915000000000115,0.4591849999999938,0.5853199999999971
102,62,0.2125800000000009,0.09474000000000025,0.02899499999999995,0.46438999999999386,0.588524999999998
103,58,0.20999000000000123,0.09574000000000037,0.028134999999999893,0.4711749999999946,0.5938250000000004
104,54,0.2064850000000011,0.0971950000000002,0.02838999999999995,0.48118999999999534,0.601245000000003
105,57,0.20218500000000034,0.099775,0.028315000000000073,0.4987849999999965,0.6116850000000054
106,58,0.19315500000000077,0.09864999999999947,0.028815000000000066,0.5212349999999971,0.6287150000000032
107,64,0.18786000000000044,0.09419499999999938,0.029690000000000043,0.5400099999999967,0.6441650000000007
108,86,0.1863500000000005,0.0856549999999996,0.03193000000000009,0.5532899999999972,0.6583599999999983
109,154,0.1855050000000004,0.07525499999999943,0.03400000000000011,0.5565849999999983,0.6683199999999965
110,145,0.18513500000000052,0.07445499999999941,0.033620000000000164,0.5606949999999987,0.6708499999999964
111,150,0.18612,0.07494999999999945,0.03328500000000016,0.5616349999999984,0.6718599999999977
112,120,0.1885149999999999,0.07473999999999953,0.0312300000000002,0.5626799999999981,0.6727299999999998
113,142,0.189575,0.0747349999999996,0.029215000000000168,0.5627249999999989,0.6745350000000021
114,108,0.19186499999999929,0.07552999999999958,0.02741500000000017,0.563619999999999,0.6771150000000058
115,76,0.19568499999999853,0.07833999999999952,0.024234999999999986,0.5652349999999999,0.6819450000000096
116,68,0.20016500000000007,0.08205999999999965,0.020860000000000004,0.5661199999999982,0.6900350000000096
117,79,0.20632000000000061,0.08744500000000002,0.015464999999999885,0.5643749999999983,0.7033100000000114
118,281,0.2076750000000004,0.09383999999999937,0.00937499999999992,0.5520750000000011,0.721395000000012
119,312,0.20425000000000063,0.09559999999999891,0.005619999999999942,0.5467300000000002,0.7303400000000096
120,308,0.20642000000000008,0.09624499999999893,0.004634999999999965,0.5517649999999991,0.7308150000000095
121,303,0.2065950000000005,0.09694999999999881,0.0035649999999999883,0.5590949999999977,0.7312000000000092
122,304,0.20671500000000032,0.09799999999999898,0.003414999999999988,0.5685749999999994,0.7320150000000084
123,302,0.20553000000000096,0.09730999999999886,0.003084999999999992,0.5803149999999999,0.7332550000000073
124,291,0.20745000000000094,0.0982949999999987,0.0029449999999999867,0.5887399999999992,0.7353000000000054
125,263,0.2089250000000005,0.10106499999999885,0.0026299999999999896,0.5924399999999966,0.7384450000000026
126,180,0.2093750000000002,0.09807999999999903,0.002604999999999989,0.5915499999999958,0.7444349999999971
127,107,0.2100999999999994,0.09417499999999938,0.003039999999999979,0.585254999999994,0.7542199999999927
128,87,0.2084199999999983,0.08914499999999943,0.0035849999999999667,0.5689149999999907,0.769704999999988
129,280,0.20267999999999878,0.07830499999999956,0.004279999999999949,0.5415599999999934,0.7944999999999853
130,279,0.1931949999999989,0.07423999999999961,0.004499999999999942,0.5223149999999928,0.8094649999999812
131,281,0.19655999999999882,0.07277999999999958,0.0043649999999999444,0.5215149999999927,0.810054999999982
132,285,0.198004999999999,0.07235499999999935,0.003944999999999954,0.5216049999999928,0.8100799999999828
133,280,0.19961499999999885,0.07141499999999934,0.0036749999999999587,0.5217699999999927,0.8103449999999832
134,280,0.20071499999999862,0.07135999999999934,0.003894999999999958,0.5214849999999932,0.8110399999999841
135,273,0.20097499999999882,0.07081999999999936,0.003469999999999968,0.5223449999999932,0.8124399999999855
136,264,0.2038449999999988,0.07056999999999938,0.0032149999999999727,0.5228199999999936,0.814494999999989
137,246,0.2070299999999993,0.07013499999999953,0.0029399999999999743,0.5221999999999946,0.8178499999999943
138,159,0.21016999999999972,0.06903999999999949,0.0029249999999999784,0.5228949999999947,0.8235600000000021
139,139,0.21254000000000045,0.06921499999999949,0.0027149999999999818,0.5243199999999958,0.8338050000000083
140,269,0.21631999999999996,0.06887499999999964,0.0025949999999999866,0.5244549999999972,0.8500650000000114
141,269,0.21493999999999977,0.06858999999999936,0.0023349999999999907,0.5211749999999955,0.86121500000001
142,257,0.21559499999999907,0.06859999999999941,0.0019749999999999963,0.5208299999999958,0.8630850000000087
143,176,0.21547499999999775,0.06790499999999952,0.0017249999999999972,0.5205149999999958,0.8653000000000066
