Generation,Ticks,Hunger,Violence,Laziness,Metabolism,Style
1,15,0.10055349999999998,0.09980699999999999,0.1001529999999998,0.10019850000000002,0.09974649999999995
2,15,0.10046550000000001,0.1003529999999999,0.1001064999999999,0.1013925000000001,0.10013999999999991
3,15,0.10043449999999986,0.10029049999999981,0.09988849999999992,0.10216950000000002,0.10027149999999987
4,15,0.10003149999999982,0.10028650000000011,0.0995939999999999,0.103136,0.09997349999999991
5,16,0.09994849999999984,0.10041199999999997,0.10025299999999981,0.10442850000000019,0.09999349999999989
6,16,0.09997549999999994,0.10064049999999994,0.10074350000000003,0.10548199999999985,0.10051249999999985
7,16,0.10031050000000011,0.10085549999999999,0.10111249999999986,0.10656499999999997,0.10095599999999982
8,16,0.10029000000000013,0.10126099999999973,0.10126749999999984,0.10781099999999988,0.1008824999999999
9,16,0.10016399999999984,0.10106349999999985,0.10118200000000009,0.10864549999999978,0.10162399999999998
10,16,0.09994099999999993,0.1008944999999999,0.10124999999999967,0.10945000000000002,0.10131000000000001
11,16,0.09976350000000009,0.10090099999999985,0.10166199999999984,0.11058649999999996,0.10131900000000006
12,17,0.09963750000000003,0.10073949999999986,0.10160299999999976,0.11165899999999998,0.10199399999999999
13,17,0.09980449999999993,0.10062600000000017,0.10128149999999972,0.11254449999999995,0.10222349999999997
14,17,0.09965500000000005,0.10069000000000017,0.10180900000000007,0.11385050000000016,0.10252949999999994
15,17,0.0999080000000001,0.10067750000000018,0.10193599999999997,0.11473199999999989,0.10276749999999991
16,17,0.09996199999999993,0.10097500000000005,0.10168799999999989,0.11561799999999982,0.10260550000000009
17,17,0.09929399999999981,0.10123400000000027,0.10107299999999975,0.11657000000000008,0.10330100000000009
18,17,0.09949049999999988,0.10130100000000022,0.10184149999999974,0.11737899999999986,0.10344949999999996
19,17,0.09915149999999986,0.10180300000000019,0.10167149999999989,0.11915799999999978,0.10333749999999987
20,18,0.09923849999999969,0.10249400000000022,0.1020694999999999,0.12032399999999993,0.10408349999999987
21,17,0.09893399999999995,0.10241349999999999,0.10229949999999997,0.12140049999999991,0.1036875000000001
22,17,0.09904199999999991,0.10231549999999989,0.1025379999999997,0.12189600000000007,0.10417749999999996
23,18,0.0988589999999997,0.10232549999999987,0.10254999999999972,0.12265900000000005,0.10428299999999982
24,18,0.09850149999999988,0.10283149999999994,0.10222499999999977,0.12360550000000015,0.10507150000000003
25,17,0.09857949999999992,0.10324999999999987,0.10275149999999987,0.12447649999999982,0.10553749999999994
26,18,0.09877149999999973,0.10322449999999991,0.10240199999999981,0.12546250000000003,0.10573649999999973
27,18,0.0987379999999999,0.10325399999999962,0.10218399999999998,0.12638649999999985,0.10617749999999992
28,18,0.09891200000000003,0.10346949999999985,0.10191349999999985,0.12753800000000015,0.10675599999999988
29,18,0.09900649999999986,0.10302049999999978,0.10208250000000002,0.1280580000000003,0.10698399999999995
30,18,0.09887399999999984,0.10320349999999981,0.10208699999999987,0.1291164999999999,0.10742100000000002
31,18,0.09942899999999999,0.10328299999999974,0.10168749999999993,0.12977100000000005,0.10776599999999996
32,18,0.1000865000000001,0.10281099999999996,0.1014220000000001,0.13130199999999992,0.10817450000000016
33,19,0.10045249999999982,0.10277099999999983,0.10103049999999983,0.1325089999999997,0.10803600000000009
34,19,0.10056649999999995,0.10243099999999972,0.10065999999999983,0.13384999999999966,0.10813249999999995
35,19,0.10086850000000003,0.10203699999999973,0.10128249999999979,0.13550299999999976,0.1082809999999999
36,19,0.10109849999999981,0.10200749999999979,0.10137249999999984,0.13675849999999976,0.1089154999999998
37,19,0.10158200000000023,0.10212299999999962,0.1013009999999999,0.1378204999999996,0.10931949999999993
38,19,0.10163550000000006,0.10206599999999982,0.1012844999999997,0.13877999999999946,0.10961949999999986
39,20,0.10176400000000012,0.10172999999999977,0.10129699999999983,0.13981849999999962,0.11021300000000007
40,20,0.10202899999999998,0.10139249999999973,0.1013130000000001,0.1407224999999997,0.11064349999999998
41,20,0.10250099999999993,0.10165849999999993,0.10152800000000006,0.1413779999999997,0.11091149999999994
42,20,0.103046,0.10180649999999984,0.10128999999999991,0.14207249999999966,0.11108950000000009
43,20,0.10331049999999982,0.10212200000000009,0.1014309999999998,0.14259849999999985,0.11146150000000019
